Value
-0.006091243
0.021235655
-0.003390314
-0.019499546
-0.011222471
-0.015163633
0.009000669
-0.009843921
0.005868307
0.027267199
-0.002574667
0.004804817
0.003084953
0.01450027
-0.00537878
-0.010526977
0.003885409
-0.016327385
0.00520903
-0.021482976
-0.002391804
0.019118075
0.002966491
-0.01636469
0.002671748
-0.002006209
0.017509142
-0.003108074
0.001980209
0.009190888
-0.003281191
0.001516784
0.016288966
0.001226281
-0.003711051
0.001184058
0.019602748
0.004410515
0.009356623
0.010337704
-0.006833886
0.011375104
-0.007757321
0.006515886
-0.001438311
0.014302131
0.003040311
-0.003044627
-0.011467831
0.001824103
0.013540961
-0.01816803
-0.018910542
-0.004876297
-0.001472992
-0.001919826
0.001015275
-0.025990501
0.002220566
0.021304232
-0.002134844
0.006670739
0.006414401
-0.008177119
-0.010182972
0.012494481
-0.002333607
-0.015269015
-0.004399325
-0.015501252
-0.001503436
0.008241389
0.004262535
-0.001820678
0.013223537
-0.009326022
-0.003555422
0.010172982
-0.004113143
-0.019622249
-0.00727012
-0.016131461
-0.010835257
0.02032497
-0.023674163
0.001537177
0.016712856
-0.007737339
-0.01172518
-0.016346122
-0.004716874
0.003563352
0.029298213
-0.00410808
0.01600379
0.003570073
-0.00367593
0.009904367
0.020240299
0.01014668
-0.009754084
-0.005167374
0.000820031
0.005652165
-0.017754239
-0.003046372
-0.011730826
-0.003683479
0.011828656
-0.021372469
0.008088309
0.018041679
0.007792533
-0.006829167
-0.002550692
-0.021844661
-0.016048421
-0.020385318
0.009157858
0.00558074
0.003003245
-0.010489986
-0.010727019
-0.011945593
0.017969122
-0.003453621
-0.00023832
-0.011839454
-0.015072082
0.01075612
-0.00028239
-0.001299522
0.007672553
0.005212386
0.020971251
0.0053696
0.003749691
0.000661316
0.001559599
-0.001366349
-0.015011622
0.008855719
0.020537968
0.000972321
-0.016869182
0.004174259
-0.015520507
0.012449495
0.000850237
-0.007779919
0.001074612
-0.006702441
0.009496674
0.012897853
-0.003147304
0.004432944
-0.003260169
0.006986227
0.005832948
-0.016335847
-0.004887258
-0.0222455
0.000881974
-0.01623582
0.005206065
-0.00531326
-0.003186141
-0.009191574
-0.001600668
-0.016041973
-0.000105763
0.017024245
-0.022992171
0.007339953
-0.02185252
-0.0059276
0.015757415
-0.006283261
0.011728087
0.002876784
0.002036216
-0.017884222
-0.002814366
-0.018652131
-0.025333855
-0.001733855
0.018543975
-0.015103159
-0.017401153
0.002228586
0.014007789
0.006469894
0.019453238
-0.006755056
0.00944605
-9.69002E-05
-0.001451671
0.01242279
-0.004667532
0.004469945
-0.014310167
0.000409493
0.006208012
0.011896944
-0.016040375
0.007137804
-0.004737264
0.009752927
0.012636613
0.007980724
0.002157508
-0.010372645
0.003511529
0.002684614
-0.001524896
0.006380526
-0.019101968
-8.50489E-05
-0.004157806
-0.010949968
0.004890145
0.01232361
0.001063233
0.023165212
0.004771239
0.001119735
0.007443538
-0.011952934
-0.015227344
0.004100953
-0.002329829
-0.002879881
-0.009625887
0.003979381
0.012537479
-0.00752488
0.004756422
0.010159587
-0.02036013
-0.001041331
0.007209877
0.020668808
0.00244775
-0.000846472
0.002001056
0.002015134
0.00932993
0.009116293
0.007070342
-0.000314767
0.001531942
-0.004768046
0.012575923
0.011142819
0.003720385
-0.007881675
0.009613945
0.001721619
-0.016587252
0.006540274
-0.000903301
0.008255871
-0.000737932
0.001861639
-0.005253087
0.019094447
0.002027484
0.001579096
0.001063719
-0.017621821
0.004933181
0.000896269
-0.000908412
0.009087663
0.004797426
0.000787141
-0.008079337
-0.005582015
-0.003915034
0.010312133
0.002374472
0.001196147
-0.003433304
0.01013955
-0.000554067
0.000148542
-0.001798971
-0.011230396
-0.021260923
-0.008382818
-0.001059921
-0.001132088
0.003561259
-0.008808437
0.00572188
-0.011021553
0.007877668
0.008179046
-0.015994797
-0.013920185
-0.006157778
-0.013116081
0.005118217
0.012391101
5.11321E-05
-0.006011779
0.012504809
0.002578394
0.002602883
-0.008897169
0.013538211
-0.002688117
0.001764112
-0.016958159
-0.000198872
0.010943193
0.002538326
0.002553255
-0.001319155
-0.013044183
-0.001787196
-0.014309234
-8.84407E-06
0.009550556
0.006188399
-0.007112242
0.009007029
-0.002278937
-0.004877961
0.005447473
0.008954494
-0.00846922
-0.006396909
-0.001228744
-0.009303032
0.004146372
-0.008327786
-0.009961451
-0.000134468
-0.004755842
-0.000606262
-0.009559018
-2.45351E-05
-4.48202E-05
0.000266214
-0.009865815
0.015510226
-0.003682858
-0.00770571
0.002682196
0.003668145
-0.00055683
0.009314439
-0.010142989
-0.004089524
0.006177349
-0.016060977
-0.014575387
-0.020473377
0.002029889
0.009644388
-0.010138956
0.024636621
-0.01598603
0.009108423
-0.01250339
0.001083283
-0.014158101
0.008665927
0.003169289
0.001822341
0.014505374
-0.000685958
0.002358245
0.00577591
-0.009040218
0.0039965
-0.004364722
0.006080355
0.008422242
0.00439494
0.012669113
0.005390981
0.001411415
0.004519725
0.001946841
-0.006060549
0.009782339
0.001698642
-0.00409136
0.008984489
0.004282764
-0.013116782
0.001621367
-0.004618462
-0.003849122
0.00762106
-0.007186773
0.002418036
-0.000428129
0.002371072
0.006367891
-7.38359E-06
-0.001414563
0.000940173
-7.80532E-06
-0.010734284
-0.008900548
-0.004404855
0.011533086
-0.000950029
-0.006249862
-0.000267492
0.009871488
-0.005337326
0.00291616
0.017305975
0.010149291
0.003141883
-1.89566E-05
0.003587268
0.001370963
-0.006004219
0.012645793
0.006590035
-0.005032689
5.63399E-05
-0.006448665
0.003793205
0.004223497
0.005107198
-0.006676791
0.004350335
0.009851568
-0.001071085
-0.012031919
-0.006605196
-0.00669393
0.00405082
-0.008029158
0.007261133
-0.008616536
0.00422338
-0.014397923
0.003311632
-0.004703901
-0.000710261
0.002268788
-0.00241133
-0.004376639
0.002094614
-0.006859086
0.007461069
-0.004164593
0.009963371
-0.002415637
-0.003651712
0.011506616
0.001916304
-0.00323301
0.003900326
0.002892285
-0.005555701
-0.010843924
-0.001947421
0.006127911
-0.007476284
-0.006981354
-0.012118732
0.001496491
0.002400068
0.001713325
-0.002845344
-0.000948857
0.011665045
0.004411025
0.001269865
-0.007950316
-0.017599107
-0.009513691
0.00253721
-0.005949783
-0.009080354
-0.011992922
0.004307138
0.008098328
0.002178831
-0.007397972
0.016528049
-0.01158884
0.006327888
0.015550546
-0.003486716
-0.004932891
-0.01787416
0.012086064
0.013984145
-0.003418844
0.013745488
0.006925451
0.003787597
0.003585956
-0.003303376
0.001253584
0.009079326
0.002165533
-0.001157168
-0.00694403
7.7246E-05
0.014291695
0.002505644
0.006067509
0.004823269
0.002377981
0.000873027
-0.010968004
-0.003445277
-0.000417529
0.014800202
0.002264159
-0.007410087
0.000914225
-0.004344684
-0.002934302
0.004094424
0.001401421
0.001322885
-0.001531379
-0.001333434
-0.004078499
-0.013757957
-0.000610772
0.003682216
0.0061565
0.000836612
-0.010533207
0.000453348
-0.005314908
-0.006272195
0.016804698
0.008283704
0.005440282
0.012081133
0.005185955
0.000235941
0.004279886
-0.006779141
-0.000315729
-0.006679299
-0.010527264
0.009211439
-0.024255094
-0.000124281
0.006968348
-0.002499541
0.00937119
0.008789402
0.000639253
-0.000883046
0.001586763
-0.013092912
-0.008824842
-0.002138851
-0.00661279
0.009294051
-0.005379636
0.002193823
-0.01027208
0.009466694
0.005817102
0.007496389
-0.00582841
-0.0090031
0.008424342
-0.00215447
0.002914457
0.008300799
-0.011707888
0.014002466
-0.001993034
-0.004155804
-0.007689026
-0.008217563
-0.000872453
-0.008321293
0.004994502
0.001736749
0.012187524
0.006452026
-0.005792739
0.002537957
0.002835816
-0.009094684
0.003500515
-0.001857042
0.005026426
0.000725842
-0.005280616
0.01388859
0.000832739
-0.000906909
-0.001771181
0.003215318
0.005649978
0.000134783
-0.009892016
-0.002928116
-0.010338484
0.001405626
0.0044591
-0.006914577
0.018808329
0.005769712
-0.003986445
-0.008835934
-0.00452134
-0.001787641
0.000961185
0.004372289
-0.010056544
-0.00815156
0.001721897
-0.003011331
0.008146292
0.007535013
0.000565725
-0.003345146
-0.007983481
-0.021384343
-0.013273403
-0.002813805
-0.004670353
-0.015531725
-0.007541585
0.005733216
-0.010094189
-0.006977084
0.004343828
0.012845639
0.005036087
-0.021326456
0.006043926
0.018166352
-0.000669531
-0.023156153
-0.003624401
-0.005556525
-0.003482771
-0.005260771
-0.021166099
-0.009521108
0.006040429
0.027028052
-0.007111493
-0.009678321
-0.002060164
0.015606014
-0.009012453
-0.001178312
0.005267462
-0.016253912
0.005036425
0.028717166
-0.001520524
0.007941239
-0.017544542
0.000345566
-0.012149133
-0.006650017
0.005152904
-0.018774528
-0.017903023
-0.008659515
-0.000285203
0.002228664
0.017715392
-0.020510523
-0.009841687
0.019841431
0.00536531
-0.002126883
-0.008219693
0.018658266
-0.001742595
-0.014662427
0.007657284
0.006020647
-0.003957016
-0.006504023
-0.006103884
-0.000743418
0.005080143
-0.007261915
0.005024223
0.021508014
0.01572753
